Year,Period,Likes,Comments,Replies,Retweets,Impressions,Engagements,Engagement_rate,Reach,EngagedUsers,TotalPageLikes,NewPageLikes,PageUnlike,URLclicks,Days,EngagementSP,EngagementCP,Target
2020,12-Mar-20,363,48,730,101,1984,2988,150.6048387,760,4470,485,4373,957,494,Thursday,17,11,10
2020,13-Mar-20,342,39,305,209,3733,2643,70.80096437,268,4807,936,122,721,785,Friday,71,80,10
2020,14-Mar-20,514,54,960,430,1453,4980,342.7391604,191,8062,91,634,236,778,Saturday,71,71,10
2020,15-Mar-20,432,68,981,152,5757,3406,59.16275838,911,6953,486,2678,517,299,Sunday,54,71,10
2020,16-Mar-20,725,84,949,478,1627,3258,200.2458513,438,4269,761,929,60,541,Monday,53,44,10
2020,17-Mar-20,695,33,415,363,8144,2040,25.04911591,312,4334,78,3216,941,128,Tuesday,74,72,10
2020,18-Mar-20,442,45,439,370,1551,7011,452.0309478,513,1982,86,3161,131,277,Wednesday,89,11,10
2020,19-Mar-20,574,32,420,482,4576,3673,80.26660839,128,7842,848,1051,782,454,Thursday,94,35,10
2020,20-Mar-20,292,79,480,491,3424,3691,107.7978972,623,9244,892,4392,224,490,Friday,98,42,10
2020,21-Mar-20,696,90,149,281,9017,7137,79.15049351,245,9942,60,4074,955,167,Saturday,100,92,10
2020,22-Mar-20,289,17,910,107,9317,5279,56.65986906,776,6215,239,4386,986,550,Sunday,59,63,10
2020,23-Mar-20,867,28,550,198,5862,2429,41.43636984,835,8778,473,3122,317,789,Monday,66,98,10
2020,24-Mar-20,810,37,440,121,6205,2875,46.33360193,151,1421,938,1563,662,613,Tuesday,81,92,10
2020,25-Mar-20,920,69,848,380,4124,3889,94.30164888,908,3510,675,703,707,23,Wednesday,91,49,10
2020,26-Mar-20,368,48,375,121,4046,9450,233.5640138,425,4471,70,1723,726,1000,Thursday,74,100,10
2020,27-Mar-20,278,74,307,434,7735,6728,86.98125404,725,1393,573,3343,978,72,Friday,67,22,10
2020,28-Mar-20,798,95,202,207,3632,6782,186.7290749,378,7358,627,181,269,894,Saturday,14,90,10
2020,29-Mar-20,787,71,902,310,8311,4934,59.36710384,980,6298,415,2227,950,650,Sunday,88,57,10
2020,30-Mar-20,815,65,299,183,4661,9384,201.3301867,903,9959,963,1114,400,332,Monday,95,21,10
2020,31-Mar-20,329,20,890,207,5769,2191,37.97885249,289,5705,617,2317,116,263,Tuesday,90,33,10
2020,01-Apr-20,706,72,347,279,4877,9448,193.725651,412,8705,955,2296,98,385,Wednesday,45,17,10
2020,02-Apr-20,472,66,365,244,8798,8315,94.51011594,147,8141,974,526,209,800,Thursday,51,78,10
2020,03-Apr-20,192,92,179,158,5420,8535,157.4723247,631,6228,658,3547,497,956,Friday,28,91,10
2020,04-Apr-20,728,45,276,330,7306,8270,113.1946345,526,2937,845,3161,852,135,Saturday,98,98,10
2020,05-Apr-20,455,28,515,204,4747,9584,201.8959343,962,9038,54,939,262,61,Sunday,47,98,10
2020,06-Apr-20,907,11,674,437,3318,8134,245.1476793,574,1435,727,1322,307,443,Monday,77,14,10
2020,07-Apr-20,986,23,823,346,6478,9119,140.7687558,311,6525,589,60,62,979,Tuesday,59,13,10
2020,08-Apr-20,865,59,977,281,8941,5942,66.45789062,724,5799,14,2678,994,698,Wednesday,95,55,10
2020,09-Apr-20,485,96,277,389,7734,4572,59.11559348,607,7978,552,2184,888,388,Thursday,14,30,10
2020,10-Apr-20,461,70,754,218,8345,2990,35.82983823,980,9894,133,965,556,730,Friday,13,83,10
2020,11-Apr-20,564,39,646,232,9836,2008,20.41480277,255,9763,13,4198,426,747,Saturday,98,56,10
2020,12-Apr-20,312,37,431,241,3159,7391,233.9664451,270,8532,445,2418,509,278,Sunday,75,19,10
2020,13-Apr-20,393,97,534,393,9462,1697,17.93489748,264,4854,216,2311,313,275,Monday,56,93,10
2020,14-Apr-20,430,28,467,208,6185,5984,96.7502021,656,4773,208,4796,275,181,Tuesday,14,51,10
2020,15-Apr-20,961,76,580,310,6003,3938,65.60053307,913,2955,55,4413,181,112,Wednesday,12,88,10
2020,16-Apr-20,477,96,160,251,7788,4380,56.2403698,513,3603,882,4795,179,569,Thursday,77,17,10
2020,17-Apr-20,988,78,857,339,8267,5457,66.0094351,300,8226,930,3795,35,646,Friday,12,88,10
2020,18-Apr-20,293,97,902,149,3602,8810,244.5863409,168,6702,535,4393,980,828,Saturday,82,62,10
2020,19-Apr-20,803,88,743,447,1504,1793,119.2154255,667,5291,508,1672,55,232,Sunday,34,34,10
2020,20-Apr-20,861,25,143,346,2847,3846,135.089568,984,6264,186,4183,652,313,Monday,63,23,10
2020,21-Apr-20,639,13,182,298,2235,8989,402.1923937,720,3697,926,1985,42,71,Tuesday,89,70,10
2020,22-Apr-20,545,38,252,253,4371,7224,165.271105,995,4673,63,4535,439,623,Wednesday,61,84,10
2020,23-Apr-20,239,76,550,249,3565,1370,38.42917251,679,7317,42,3927,663,477,Thursday,60,66,10
2020,24-Apr-20,499,15,157,423,5475,4447,81.22374429,849,1635,883,3614,936,994,Friday,30,88,10
2020,25-Apr-20,440,82,651,341,2648,5213,196.8655589,861,1480,418,3906,679,741,Saturday,74,94,10
2020,26-Apr-20,126,67,166,401,4055,9148,225.5980271,436,9409,33,2113,677,110,Sunday,25,79,10
2020,27-Apr-20,937,75,132,151,9963,1808,18.14714443,849,2670,263,4809,247,147,Monday,97,53,10
2020,28-Apr-20,927,34,444,156,9916,5182,52.25897539,392,7788,572,2387,264,875,Tuesday,70,16,10
2020,29-Apr-20,613,92,908,313,7996,9050,113.1815908,885,6942,780,951,377,610,Wednesday,12,60,10
2020,30-Apr-20,344,83,826,171,6300,7152,113.5238095,683,3672,748,2177,916,594,Thursday,49,26,10
2020,01-May-20,316,24,256,200,1659,7310,440.6268837,317,9453,845,2822,252,158,Friday,70,22,10
2020,02-May-20,387,12,478,394,1387,9818,707.8586878,196,7514,217,1431,613,474,Saturday,16,65,10
2020,03-May-20,272,70,574,124,7217,5158,71.47013995,721,3569,732,3099,150,882,Sunday,80,18,10
2020,04-May-20,536,83,751,206,3468,9511,274.2502884,188,4935,855,336,223,106,Monday,87,17,10
2020,05-May-20,787,77,336,263,1223,7740,632.8699918,609,5667,690,747,936,159,Tuesday,87,16,10
2020,06-May-20,735,29,677,211,4679,6442,137.6789912,595,8547,422,2366,174,462,Wednesday,37,87,10
2020,07-May-20,363,100,695,290,3449,2657,77.03682227,387,6731,955,341,930,199,Thursday,86,71,10
2020,08-May-20,162,25,562,479,6963,1684,24.18497774,128,9766,174,4624,681,883,Friday,57,22,10
2020,09-May-20,329,85,389,250,7119,9581,134.5835089,559,5466,317,3420,830,764,Saturday,94,82,10
2020,10-May-20,981,25,188,320,4222,3996,94.64708669,813,8333,458,4097,800,867,Sunday,53,83,10
2020,11-May-20,186,59,565,130,6461,6723,104.0550998,152,5101,303,575,475,900,Monday,33,48,10
2020,12-May-20,359,83,711,301,3394,4425,130.3771361,301,4136,482,365,118,698,Tuesday,96,80,10
2020,13-May-20,697,87,578,251,5073,9840,193.9680662,722,3703,239,2746,99,101,Wednesday,21,53,10
2020,14-May-20,596,22,535,481,8427,1491,17.69312923,464,4089,172,401,984,183,Thursday,70,15,10
2020,15-May-20,807,42,441,225,9842,5579,56.685633,358,9348,854,394,224,80,Friday,49,97,10
2020,16-May-20,375,58,318,407,6236,3746,60.07055805,912,7755,690,4341,482,409,Saturday,63,56,10
2020,17-May-20,643,41,824,331,7733,5396,69.77886978,701,6472,815,2691,401,767,Sunday,67,14,10
2020,18-May-20,874,98,708,377,1019,5497,539.4504416,220,3179,128,4413,331,147,Monday,37,32,10
2020,19-May-20,423,10,660,442,7809,4079,52.2346011,475,6146,494,2247,884,553,Tuesday,23,87,10
2020,20-May-20,224,74,881,421,3239,7831,241.7721519,473,1499,784,3509,676,981,Wednesday,93,16,10
2020,21-May-20,225,68,254,373,1520,4829,317.6973684,397,2211,206,3808,105,772,Thursday,22,62,10
2020,22-May-20,779,22,989,370,4839,4408,91.09320107,855,6398,547,575,326,505,Friday,27,55,10
2020,23-May-20,605,45,483,356,7899,6723,85.1120395,381,5051,505,4714,193,19,Saturday,11,52,10
2020,24-May-20,666,75,115,431,9481,6343,66.9022255,821,7857,92,4375,531,346,Sunday,95,27,10
2020,25-May-20,101,72,255,279,8946,5915,66.11893584,612,7537,318,4319,444,125,Monday,17,42,10
2020,26-May-20,934,95,330,430,2577,4659,180.7916182,710,3875,353,4500,274,913,Tuesday,40,13,10
2020,27-May-20,779,80,372,322,1220,7388,605.5737705,733,7902,534,3059,569,941,Wednesday,10,79,10
2020,28-May-20,868,48,495,168,1847,4277,231.5646995,452,1910,184,1770,541,428,Thursday,21,45,10
2020,29-May-20,234,79,309,191,8431,3585,42.52164631,442,6923,983,3575,586,599,Friday,85,25,10
2020,30-May-20,720,98,315,196,1799,7120,395.7754308,104,1177,88,1229,688,957,Saturday,41,72,10
2020,31-May-20,118,21,187,323,1326,7975,601.4328808,712,3610,147,1514,587,519,Sunday,22,25,10
2020,01-Jun-20,560,49,498,371,4777,8200,171.655851,690,5385,930,4269,732,329,Monday,50,83,10
2020,02-Jun-20,305,90,610,399,8092,7546,93.25259516,189,6391,350,3707,834,951,Tuesday,36,80,10
2020,03-Jun-20,906,46,685,179,3680,1821,49.48369565,815,9639,434,2670,379,479,Wednesday,90,25,10
2020,04-Jun-20,449,85,926,474,9072,8079,89.0542328,704,6659,409,1020,994,690,Thursday,68,60,10
2020,05-Jun-20,473,58,827,257,7525,8644,114.8704319,171,9675,925,2931,622,924,Friday,37,35,10
2020,06-Jun-20,790,98,894,338,6285,6023,95.83134447,544,1660,308,4744,567,962,Saturday,46,49,10
2020,07-Jun-20,639,93,459,385,8096,2096,25.88932806,188,7642,752,1591,862,30,Sunday,28,45,10
2020,08-Jun-20,244,81,493,394,8998,2604,28.93976439,263,6330,557,1701,563,223,Monday,15,42,10
2020,09-Jun-20,171,59,880,439,8839,2405,27.20896029,316,3272,148,818,444,186,Tuesday,16,81,10
2020,10-Jun-20,394,37,500,433,7075,1278,18.06360424,986,4031,259,2098,588,798,Wednesday,12,82,10
2020,11-Jun-20,752,73,343,473,3770,6166,163.5543767,898,8327,648,139,229,234,Thursday,69,53,10
2020,12-Jun-20,835,96,180,480,3604,2066,57.32519423,205,7606,39,2920,445,86,Friday,15,99,10
2020,13-Jun-20,101,17,495,285,7463,8559,114.6857832,491,1715,462,1386,720,884,Saturday,71,17,10
2020,14-Jun-20,271,65,291,414,6415,3454,53.84255651,907,8874,250,1252,158,817,Sunday,44,97,10
2020,15-Jun-20,575,11,599,409,9555,7880,82.46991104,159,8205,628,2772,167,182,Monday,70,98,10
2020,16-Jun-20,495,27,409,365,8272,5904,71.37330754,355,1443,288,564,996,871,Tuesday,58,32,10
2020,17-Jun-20,343,56,608,168,5214,4869,93.38319908,530,2667,553,2095,864,634,Wednesday,29,67,10
2020,18-Jun-20,708,11,243,302,7575,7148,94.3630363,561,2911,887,546,47,695,Thursday,83,63,10
2020,19-Jun-20,423,10,686,352,5133,8736,170.1928697,216,8434,253,312,85,448,Friday,80,12,10
2020,20-Jun-20,931,26,466,271,5661,6762,119.4488606,153,9769,152,3024,247,397,Saturday,64,41,10
2020,21-Jun-20,948,54,277,358,1235,4361,353.1174089,918,7599,802,378,949,989,Sunday,90,99,10
2020,22-Jun-20,652,60,621,117,1686,9542,565.9549229,609,1866,282,2423,487,974,Monday,87,91,10
2020,23-Jun-20,471,45,360,118,2582,9602,371.8822618,322,9395,192,2272,170,768,Tuesday,40,27,10
2020,24-Jun-20,745,16,184,344,2096,2326,110.9732824,799,2167,999,1914,155,707,Wednesday,68,99,10
2020,25-Jun-20,621,85,384,339,2101,3810,181.342218,950,1303,762,4519,338,912,Thursday,18,46,10
2020,26-Jun-20,660,45,324,184,5220,6981,133.7356322,111,8430,479,3210,557,727,Friday,16,11,10
2020,27-Jun-20,983,99,998,279,4690,3038,64.7761194,960,2390,21,3087,437,855,Saturday,88,98,10
2020,28-Jun-20,518,31,436,365,2333,1452,62.23746249,357,9455,151,2930,224,86,Sunday,71,78,10
2020,29-Jun-20,440,50,474,435,8721,5973,68.48985208,220,2370,917,4196,807,174,Monday,69,56,10
2020,30-Jun-20,151,24,663,179,2028,9358,461.4398422,294,8620,345,61,545,893,Tuesday,67,74,10
2020,01-Jul-20,859,74,575,300,4554,1221,26.8115942,986,2563,931,1584,46,868,Wednesday,100,17,10
2020,02-Jul-20,229,66,566,310,6366,8368,131.4483192,393,4599,461,2382,336,296,Thursday,72,84,10
2020,03-Jul-20,383,60,566,200,7053,2329,33.02140933,425,1468,264,618,132,892,Friday,82,26,10
2020,04-Jul-20,221,31,555,209,4138,3622,87.53020783,719,3069,238,285,797,173,Saturday,100,89,10
2020,05-Jul-20,316,14,246,286,1914,7932,414.4200627,758,1718,929,1542,889,31,Sunday,51,90,10
2020,06-Jul-20,218,80,507,384,9418,4472,47.48354215,257,7535,722,541,221,193,Monday,80,15,10
2020,07-Jul-20,744,37,373,342,3740,7000,187.1657754,360,2427,475,2158,849,208,Tuesday,46,99,10
2020,08-Jul-20,613,51,480,448,3597,9770,271.6152349,666,5574,114,2944,846,123,Wednesday,56,23,10
2020,09-Jul-20,977,53,125,169,6591,9719,147.4586557,190,8131,908,703,782,453,Thursday,85,33,10
2020,10-Jul-20,998,92,967,406,3097,9847,317.9528576,748,4241,474,1940,650,945,Friday,58,51,10
2020,11-Jul-20,376,33,313,113,6254,4739,75.77550368,561,5561,369,3647,412,678,Saturday,67,20,10
2020,12-Jul-20,812,35,482,499,5944,7567,127.3048452,644,5033,993,1769,327,278,Sunday,97,50,10
2020,13-Jul-20,377,58,396,301,9937,4788,48.18355641,370,5068,505,1657,843,408,Monday,98,43,10
2020,14-Jul-20,902,92,181,226,1327,7136,537.7543331,142,8007,920,3906,468,436,Tuesday,45,56,10
2020,15-Jul-20,861,76,924,404,3631,7971,219.5263013,837,1509,462,2149,803,718,Wednesday,75,68,10
2020,16-Jul-20,824,29,243,134,7905,2588,32.73877293,299,5871,867,974,314,703,Thursday,76,82,10
2020,17-Jul-20,429,81,764,493,6954,5068,72.87891861,195,4315,442,122,818,239,Friday,28,34,10
2020,18-Jul-20,836,81,569,222,6921,1764,25.48764629,653,1740,23,2156,673,116,Saturday,56,51,10
2020,19-Jul-20,820,58,642,255,8344,9043,108.3772771,847,4232,35,1387,65,954,Sunday,59,18,10
2020,20-Jul-20,104,15,310,381,9798,6726,68.64666258,961,1462,14,4564,525,78,Monday,74,41,10
2020,21-Jul-20,103,35,178,419,1497,1882,125.7181029,772,7532,343,1240,457,937,Tuesday,36,30,10
2020,22-Jul-20,135,37,955,124,5434,6165,113.4523371,203,9484,407,1766,203,793,Wednesday,100,93,10
2020,23-Jul-20,317,37,737,426,8734,7748,88.71078544,636,6539,758,1267,516,28,Thursday,14,26,10
2020,24-Jul-20,182,54,804,481,7940,2273,28.62720403,324,1271,899,721,759,949,Friday,95,28,10
2020,25-Jul-20,811,14,308,144,3222,3395,105.3693358,744,5352,778,4551,439,920,Saturday,33,18,10
2020,26-Jul-20,933,73,404,199,8023,5397,67.26910133,498,8955,315,2792,670,496,Sunday,36,54,10
2020,27-Jul-20,722,66,625,132,9691,3765,38.85047983,360,8613,730,4208,688,930,Monday,94,89,10
2020,28-Jul-20,424,57,790,273,9442,2199,23.2895573,104,1563,121,2319,690,588,Tuesday,80,59,10
2020,29-Jul-20,380,87,942,493,2528,8160,322.7848101,938,9529,812,1760,350,694,Wednesday,33,84,10
2020,30-Jul-20,122,81,271,471,9407,7691,81.75826512,826,4808,976,3255,922,889,Thursday,21,44,10
2020,31-Jul-20,870,46,417,214,7711,1777,23.04500065,985,3137,947,648,699,793,Friday,68,79,10
2020,01-Aug-20,668,26,294,368,1111,6982,628.4428443,287,5897,496,4490,181,264,Saturday,78,30,10
2020,02-Aug-20,317,53,778,402,9830,6264,63.72329603,815,8462,14,2972,953,278,Sunday,19,41,10
2020,03-Aug-20,576,26,565,354,2404,7891,328.2445923,264,9706,370,2503,251,329,Monday,80,79,10
2020,04-Aug-20,828,91,514,452,9747,8821,90.49964092,698,7129,907,4722,754,790,Tuesday,39,58,10
2020,05-Aug-20,337,88,750,273,5785,5756,99.49870354,586,2312,188,612,211,78,Wednesday,23,20,10
2020,06-Aug-20,142,94,107,164,4534,8065,177.8782532,369,7657,208,3720,463,124,Thursday,20,53,10
2020,07-Aug-20,535,52,408,264,2978,1710,57.42108798,283,1079,965,655,383,950,Friday,95,66,10
2020,08-Aug-20,355,74,546,140,3291,4030,122.4551808,795,5348,741,464,101,56,Saturday,72,52,10
2020,09-Aug-20,317,59,272,110,8078,1740,21.53998514,296,8694,343,3577,547,686,Sunday,64,79,10
2020,10-Aug-20,292,24,360,175,3525,7796,221.1631206,420,8959,605,1990,85,347,Monday,26,13,10
2020,11-Aug-20,221,42,162,106,7256,1887,26.00606395,845,9434,942,4597,138,653,Tuesday,15,52,10
2020,12-Aug-20,416,20,983,437,1572,5030,319.9745547,193,3284,633,1610,938,313,Wednesday,79,98,10
2020,13-Aug-20,596,12,908,234,7605,3933,51.71597633,968,3096,543,134,216,53,Thursday,90,44,10
2020,14-Aug-20,800,22,468,485,2046,9201,449.7067449,815,5502,124,3935,976,190,Friday,36,15,10
2020,15-Aug-20,163,35,533,423,2629,9061,344.6557626,936,9319,214,3377,652,603,Saturday,57,28,10
2020,16-Aug-20,639,52,812,364,5133,3580,69.74478862,355,1719,280,3825,815,820,Sunday,23,78,10
2020,17-Aug-20,214,14,460,262,8873,6022,67.86881551,435,5275,437,1011,311,1000,Monday,94,57,10
2020,18-Aug-20,697,86,241,163,8343,3983,47.74062088,428,6023,725,1619,304,47,Tuesday,13,15,10
2020,19-Aug-20,970,28,878,110,2068,5971,288.7330754,986,4247,656,4013,228,47,Wednesday,50,100,10
2020,20-Aug-20,602,77,298,156,2087,3651,174.9401054,566,7933,851,2596,907,287,Thursday,66,57,10
2020,21-Aug-20,298,80,997,410,1953,7283,372.9134665,429,2327,140,1725,70,428,Friday,28,20,10
2020,22-Aug-20,902,95,765,366,4315,9312,215.8053302,820,1071,856,1261,82,641,Saturday,56,91,10
2020,23-Aug-20,708,28,678,352,7048,8359,118.6010216,402,5939,809,1807,80,244,Sunday,65,89,10
2020,24-Aug-20,420,89,582,123,4333,7729,178.3752596,766,9237,871,3385,823,810,Monday,25,73,10
2020,25-Aug-20,758,78,258,253,4156,8598,206.8816169,891,6027,254,734,551,862,Tuesday,64,34,10
2020,26-Aug-20,414,96,806,412,8482,2953,34.81490215,143,4041,745,1911,889,353,Wednesday,98,32,10
2020,27-Aug-20,450,20,728,351,2312,4094,177.0761246,493,7688,612,4987,361,269,Thursday,22,73,10
2020,28-Aug-20,700,13,260,500,4165,6824,163.8415366,619,5967,1000,3696,376,139,Friday,11,66,10
2020,29-Aug-20,723,81,953,484,6871,6936,100.9460049,188,9325,74,2080,171,236,Saturday,10,97,10
2020,30-Aug-20,578,26,573,271,5695,1980,34.76733977,312,7816,671,1572,679,46,Sunday,97,90,10
2020,31-Aug-20,327,70,770,248,1831,3823,208.7930093,233,5544,827,629,261,214,Monday,75,11,10
2020,01-Sep-20,401,23,828,116,1644,3940,239.6593674,589,5059,49,345,173,292,Tuesday,45,31,10
2020,02-Sep-20,856,24,105,421,9077,5711,62.91726341,869,6942,347,4908,949,404,Wednesday,97,91,10
2020,03-Sep-20,373,86,439,138,5276,4402,83.43442002,414,7860,144,3538,685,540,Thursday,42,50,10
2020,04-Sep-20,312,73,309,141,7032,3888,55.29010239,617,4573,921,3520,426,633,Friday,15,41,10
2020,05-Sep-20,652,80,915,388,3757,5170,137.609795,457,4780,744,1223,746,599,Saturday,26,49,10
2020,06-Sep-20,851,51,108,107,4452,8415,189.0161725,994,8858,430,1751,784,550,Sunday,86,87,10
2020,07-Sep-20,328,95,343,228,3512,3863,109.9943052,805,8276,482,2174,250,302,Monday,63,60,10
2020,08-Sep-20,800,20,909,298,3239,2867,88.51497376,724,7913,449,4857,829,552,Tuesday,63,58,10
2020,09-Sep-20,972,71,841,390,2761,5730,207.5335024,947,5319,522,1189,221,153,Wednesday,36,92,10
2020,10-Sep-20,628,28,829,131,2536,1042,41.08832808,490,9015,687,4775,971,850,Thursday,51,37,10
2020,11-Sep-20,337,66,770,183,5457,8942,163.8629283,420,6864,680,2547,186,445,Friday,23,52,10
2020,12-Sep-20,406,33,160,292,2010,5221,259.7512438,933,2790,68,1628,900,989,Saturday,76,68,10
2020,13-Sep-20,506,12,254,477,4466,1259,28.19077474,311,2886,134,4870,463,860,Sunday,95,33,10
2020,14-Sep-20,113,79,539,309,8578,6840,79.73886687,165,4083,249,554,645,454,Monday,66,66,10
2020,15-Sep-20,746,59,638,390,9309,5162,55.4517134,652,6274,216,3053,494,833,Tuesday,22,21,10
2020,16-Sep-20,229,42,433,484,3316,3988,120.26538,188,7935,652,4310,792,273,Wednesday,21,55,10
2020,17-Sep-20,799,72,412,253,3932,5895,149.923703,758,8601,950,1896,876,558,Thursday,62,90,10
2020,18-Sep-20,847,77,276,243,5776,8174,141.5166205,553,3027,397,1939,928,150,Friday,34,84,10
2020,19-Sep-20,776,78,941,411,5907,3875,65.60013543,946,6530,140,3794,346,297,Saturday,16,98,10
2020,20-Sep-20,762,76,398,452,9504,1821,19.16035354,912,5965,609,102,63,959,Sunday,81,28,10
2020,21-Sep-20,277,95,311,356,8014,5753,71.78687297,201,2590,22,1133,30,166,Monday,76,77,10
2020,22-Sep-20,377,52,467,487,5697,7015,123.1349833,473,3037,234,2169,846,314,Tuesday,61,56,10
2020,23-Sep-20,636,68,753,156,8222,1871,22.75602043,350,2103,516,2430,63,153,Wednesday,34,43,10
2020,24-Sep-20,976,49,340,322,5652,1913,33.84642604,936,9796,763,4849,907,715,Thursday,47,89,10
2020,25-Sep-20,395,11,214,454,9698,7323,75.51041452,723,7252,496,1046,742,823,Friday,23,54,10
2020,26-Sep-20,451,64,872,409,3562,3591,100.8141494,639,9524,552,265,353,610,Saturday,33,75,10
2020,27-Sep-20,385,22,466,436,6830,9236,135.22694,232,9064,737,4075,561,553,Sunday,22,10,10
2020,28-Sep-20,585,11,595,118,9430,2266,24.02969247,536,3765,497,4439,688,702,Monday,96,17,10
2020,29-Sep-20,480,73,562,441,9851,9921,100.7105878,541,6116,90,2738,845,768,Tuesday,78,33,10
2020,30-Sep-20,915,42,942,168,4546,5442,119.7096348,970,5523,160,2219,607,110,Wednesday,78,21,10
2020,01-Oct-20,439,26,608,257,5032,9339,185.5922099,990,4214,259,2383,415,93,Thursday,91,49,10
2020,02-Oct-20,979,36,358,269,9698,6320,65.16807589,381,4942,750,1954,608,640,Friday,71,62,10
2020,03-Oct-20,846,53,741,343,1070,7619,712.0560748,557,1298,803,4297,78,965,Saturday,65,67,10
2020,04-Oct-20,341,29,783,354,6265,8870,141.5802075,696,5636,777,4107,869,547,Sunday,28,34,10
2020,05-Oct-20,333,76,550,143,5536,4301,77.69147399,431,7938,151,1968,563,118,Monday,68,89,10
2020,06-Oct-20,845,25,229,154,5240,9187,175.3244275,661,8637,62,623,21,644,Tuesday,36,46,10
2020,07-Oct-20,312,61,803,207,4781,3324,69.52520393,962,3465,721,1550,349,573,Wednesday,97,100,10
2020,08-Oct-20,375,100,915,185,5477,6231,113.7666606,915,8905,808,492,762,461,Thursday,87,25,10
2020,09-Oct-20,724,24,142,189,2120,5500,259.4339623,393,8109,388,1645,917,462,Friday,17,34,10
2020,10-Oct-20,560,92,847,362,3112,6059,194.6979434,390,4822,853,2624,779,232,Saturday,17,46,10
2020,11-Oct-20,163,43,221,179,5677,5019,88.40937115,277,7373,606,3585,712,32,Sunday,95,66,10
2020,12-Oct-20,609,67,840,223,4099,5977,145.8160527,812,4583,179,2264,359,383,Monday,28,67,10
2020,13-Oct-20,752,82,452,212,1042,6222,597.1209213,417,9390,852,1660,938,563,Tuesday,22,75,10
2020,14-Oct-20,937,62,431,445,8019,2773,34.58037162,132,3975,27,4658,135,288,Wednesday,99,75,10
2020,15-Oct-20,363,22,884,181,2742,8897,324.4711889,930,1801,630,1586,103,776,Thursday,14,51,10
2020,16-Oct-20,626,13,251,251,8023,9841,122.6598529,766,6625,217,2449,843,493,Friday,81,29,10
2020,17-Oct-20,285,32,426,242,6613,3864,58.43036443,336,2216,78,3150,387,714,Saturday,95,15,10
2020,18-Oct-20,470,16,610,400,9511,3254,34.21301651,451,5557,792,1722,704,911,Sunday,10,76,10
2020,19-Oct-20,654,13,107,356,7446,4130,55.46602203,898,4167,191,1571,731,607,Monday,32,86,10
